,user_id,item_id,rating
2228,u23,i29,0.0
2229,u23,i30,0.0
2230,u23,i31,0.75
2231,u23,i32,0.0
2232,u23,i33,0.0
2233,u23,i34,0.1
2234,u23,i35,0.5
2235,u23,i36,0.0
2236,u23,i37,0.1
2237,u23,i38,0.1
2238,u23,i39,0.1
2239,u23,i40,0.0
2240,u23,i41,0.1
2241,u23,i42,0.0
2242,u23,i43,0.0
2243,u23,i44,0.85
2244,u23,i45,0.0
2245,u23,i46,0.25
2246,u23,i47,0.25
2247,u23,i48,1.0
2248,u23,i49,0.0
2249,u23,i50,0.0
2250,u23,i51,0.5
2251,u23,i52,0.0
2252,u23,i53,0.0
2253,u23,i54,0.1
2254,u23,i55,0.0
2255,u23,i56,0.0
2256,u23,i57,0.0
2257,u23,i58,0.0
2258,u23,i59,0.75
2259,u23,i60,0.0
2260,u23,i61,0.0
2261,u23,i62,0.0
2262,u23,i63,0.0
2263,u23,i64,0.1
2264,u23,i65,0.3
2265,u23,i66,0.0
2266,u23,i67,0.1
2267,u23,i68,0.3
2268,u23,i69,0.1
2269,u23,i70,0.0
2270,u23,i71,0.0
2271,u23,i72,0.85
2272,u23,i73,0.0
2273,u23,i74,0.1
2274,u23,i75,0.0
2275,u23,i76,0.75
2276,u23,i77,0.0
2277,u23,i78,0.5
2278,u23,i79,0.5
2279,u23,i80,0.85
2280,u23,i81,0.0
2281,u23,i82,0.0
2282,u23,i83,0.0
2283,u23,i84,0.9
2284,u23,i85,0.0
2285,u23,i86,0.85
2286,u23,i87,0.0
2287,u23,i88,0.35
2288,u23,i89,0.0
2289,u23,i90,0.25
2290,u23,i91,0.0
2291,u23,i92,0.0
2292,u23,i93,0.0
2293,u23,i94,0.25
2294,u23,i95,0.35
2295,u23,i96,0.1
2296,u23,i97,0.0
2297,u23,i98,0.3
2298,u23,i99,0.0
2299,u23,i100,0.35
2300,u24,i1,1.0
2301,u24,i2,0.35
2302,u24,i3,0.0
2303,u24,i4,0.9
2304,u24,i5,0.85
2305,u24,i6,0.0
2306,u24,i7,0.9
2307,u24,i8,0.0
2308,u24,i9,1.0
2309,u24,i10,0.35
2310,u24,i11,0.0
2311,u24,i12,0.1
2312,u24,i13,0.75
2313,u24,i14,0.0
2314,u24,i15,0.0
2315,u24,i16,0.1
2316,u24,i17,0.75
2317,u24,i18,0.1
2318,u24,i19,0.0
2319,u24,i20,0.0
2320,u24,i21,0.0
2321,u24,i22,0.0
2322,u24,i23,0.0
2323,u24,i24,0.0
2324,u24,i25,0.0
2325,u24,i26,0.0
2326,u24,i27,0.85
2327,u24,i28,0.0
2328,u24,i29,0.35
2329,u24,i30,0.3
2330,u24,i31,0.1
2331,u24,i32,0.0
2332,u24,i33,0.35
2333,u24,i34,1.0
2334,u24,i35,0.35
2335,u24,i36,0.35
2336,u24,i37,0.9
2337,u24,i38,0.0
2338,u24,i39,0.1
2339,u24,i40,0.0
2340,u24,i41,0.0
2341,u24,i42,0.1
2342,u24,i43,0.1
2343,u24,i44,0.0
2344,u24,i45,1.0
2345,u24,i46,0.75
2346,u24,i47,0.0
2347,u24,i48,1.0
2348,u24,i49,0.75
2349,u24,i50,0.35
2350,u24,i51,0.0
2351,u24,i52,0.0
2352,u24,i53,0.0
2353,u24,i54,0.0
2354,u24,i55,0.0
2355,u24,i56,0.0
2356,u24,i57,0.0
2357,u24,i58,1.0
2358,u24,i59,0.1
2359,u24,i60,0.0
2360,u24,i61,0.1
2361,u24,i62,0.0
2362,u24,i63,0.0
2363,u24,i64,0.0
2364,u24,i65,0.0
2365,u24,i66,0.0
2366,u24,i67,0.0
2367,u24,i68,0.25
2368,u24,i69,0.0
2369,u24,i70,0.0
2370,u24,i71,0.5
2371,u24,i72,0.0
2372,u24,i73,0.85
2373,u24,i74,0.5
2374,u24,i75,0.0
2375,u24,i76,1.0
2376,u24,i77,0.35
2377,u24,i78,0.0
2378,u24,i79,0.25
2379,u24,i80,1.0
2380,u24,i81,0.25
2381,u24,i82,0.3
2382,u24,i83,0.0
2383,u24,i84,0.0
2384,u24,i85,0.1
2385,u24,i86,0.0
2386,u24,i87,0.1
2387,u24,i88,0.0
2388,u24,i89,0.75
2389,u24,i90,0.85
2390,u24,i91,0.1
2391,u24,i92,0.0
2392,u24,i93,0.1
2393,u24,i94,0.0
2394,u24,i95,0.1
2395,u24,i96,0.0
2396,u24,i97,0.1
2397,u24,i98,0.0
2398,u24,i99,0.0
2399,u24,i100,0.0
2400,u25,i1,0.0
2401,u25,i2,0.0
2402,u25,i3,0.1
2403,u25,i4,0.0
2404,u25,i5,0.0
2405,u25,i6,0.0
2406,u25,i7,0.5
2407,u25,i8,0.25
2408,u25,i9,0.0
2409,u25,i10,0.0
2410,u25,i11,0.0
2411,u25,i12,0.0
2412,u25,i13,1.0
2413,u25,i14,0.0
2414,u25,i15,0.35
2415,u25,i16,0.0
2416,u25,i17,0.75
2417,u25,i18,0.0
2418,u25,i19,0.5
2419,u25,i20,0.3
2420,u25,i21,0.3
2421,u25,i22,0.0
2422,u25,i23,0.0
2423,u25,i24,0.0
2424,u25,i25,0.1
2425,u25,i26,0.0
2426,u25,i27,0.0
2427,u25,i28,0.0
2428,u25,i29,0.0
2429,u25,i30,1.0
2430,u25,i31,0.0
2431,u25,i32,0.0
2432,u25,i33,0.0
2433,u25,i34,0.0
2434,u25,i35,0.0
2435,u25,i36,0.0
2436,u25,i37,0.0
2437,u25,i38,0.0
2438,u25,i39,0.3
2439,u25,i40,0.1
2440,u25,i41,0.0
2441,u25,i42,0.0
2442,u25,i43,0.35
2443,u25,i44,0.0
2444,u25,i45,0.0
2445,u25,i46,0.1
2446,u25,i47,0.0
2447,u25,i48,0.0
2448,u25,i49,0.0
2449,u25,i50,0.0
2450,u25,i51,0.0
2451,u25,i52,0.9
2452,u25,i53,0.9
2453,u25,i54,0.1
2454,u25,i55,0.0
2455,u25,i56,0.85
2456,u25,i57,0.0
2457,u25,i58,0.25
2458,u25,i59,0.0
2459,u25,i60,0.0
2460,u25,i61,0.0
2461,u25,i62,0.0
2462,u25,i63,0.3
2463,u25,i64,0.0
2464,u25,i65,0.0
2465,u25,i66,0.0
2466,u25,i67,0.0
2467,u25,i68,0.0
2468,u25,i69,0.0
2469,u25,i70,0.0
2470,u25,i71,0.0
2471,u25,i72,0.3
2472,u25,i73,0.0
2473,u25,i74,0.85
2474,u25,i75,0.0
2475,u25,i76,0.75
2476,u25,i77,0.85
2477,u25,i78,0.5
2478,u25,i79,0.0
2479,u25,i80,0.0
2480,u25,i81,0.0
2481,u25,i82,0.0
2482,u25,i83,0.35
2483,u25,i84,0.0
2484,u25,i85,0.0
2485,u25,i86,0.0
2486,u25,i87,0.0
2487,u25,i88,0.0
2488,u25,i89,0.0
2489,u25,i90,0.0
2490,u25,i91,0.85
2491,u25,i92,0.0
2492,u25,i93,0.1
2493,u25,i94,0.0
2494,u25,i95,0.25
2495,u25,i96,0.75
2496,u25,i97,0.0
2497,u25,i98,0.0
2498,u25,i99,0.0
2499,u25,i100,0.0
2500,u26,i1,0.0
2501,u26,i2,0.5
2502,u26,i3,0.0
2503,u26,i4,0.0
2504,u26,i5,0.3
2505,u26,i6,0.5
2506,u26,i7,0.5
2507,u26,i8,0.0
2508,u26,i9,0.0
2509,u26,i10,0.0
2510,u26,i11,0.85
2511,u26,i12,0.85
2512,u26,i13,0.85
2513,u26,i14,0.0
2514,u26,i15,0.0
2515,u26,i16,0.35
2516,u26,i17,0.85
2517,u26,i18,0.5
2518,u26,i19,0.0
2519,u26,i20,0.5
2520,u26,i21,0.0
2521,u26,i22,0.0
2522,u26,i23,0.0
2523,u26,i24,0.0
2524,u26,i25,0.0
2525,u26,i26,0.85
2526,u26,i27,0.5
2527,u26,i28,0.0
2528,u26,i29,0.0
2529,u26,i30,0.0
2530,u26,i31,0.0
2531,u26,i32,0.0
2532,u26,i33,0.25
2533,u26,i34,0.9
2534,u26,i35,0.0
2535,u26,i36,0.0
2536,u26,i37,0.1
2537,u26,i38,0.5
2538,u26,i39,0.5
2539,u26,i40,0.75
2540,u26,i41,1.0
2541,u26,i42,0.5
2542,u26,i43,0.35
2543,u26,i44,0.85
2544,u26,i45,0.0
2545,u26,i46,0.85
2546,u26,i47,0.0
2547,u26,i48,0.0
2548,u26,i49,0.0
2549,u26,i50,0.0
2550,u26,i51,0.75
2551,u26,i52,0.75
2552,u26,i53,0.0
2553,u26,i54,0.1
2554,u26,i55,0.5
2555,u26,i56,0.9
2556,u26,i57,0.5
2557,u26,i58,0.0
2558,u26,i59,0.9
2559,u26,i60,0.0
2560,u26,i61,0.0
2561,u26,i62,0.0
2562,u26,i63,0.0
2563,u26,i64,0.1
2564,u26,i65,0.35
2565,u26,i66,0.0
2566,u26,i67,0.0
2567,u26,i68,0.0
2568,u26,i69,0.9
2569,u26,i70,0.0
2570,u26,i71,0.0
2571,u26,i72,0.0
2572,u26,i73,0.0
2573,u26,i74,0.0
2574,u26,i75,0.5
2575,u26,i76,0.0
2576,u26,i77,1.0
2577,u26,i78,0.1
2578,u26,i79,1.0
2579,u26,i80,0.5
2580,u26,i81,0.0
2581,u26,i82,0.85
2582,u26,i83,0.3
2583,u26,i84,0.5
2584,u26,i85,0.1
2585,u26,i86,0.1
2586,u26,i87,0.0
2587,u26,i88,0.0
2588,u26,i89,0.0
2589,u26,i90,0.0
2590,u26,i91,0.0
2591,u26,i92,0.35
2592,u26,i93,0.0
2593,u26,i94,0.5
2594,u26,i95,0.0
2595,u26,i96,0.0
2596,u26,i97,0.5
2597,u26,i98,0.85
2598,u26,i99,0.0
2599,u26,i100,0.0
2600,u27,i1,0.25
2601,u27,i2,0.0
2602,u27,i3,0.0
2603,u27,i4,0.0
2604,u27,i5,0.0
2605,u27,i6,0.35
2606,u27,i7,0.9
2607,u27,i8,0.0
2608,u27,i9,0.0
2609,u27,i10,0.9
2610,u27,i11,0.0
2611,u27,i12,0.75
2612,u27,i13,0.0
2613,u27,i14,0.0
2614,u27,i15,0.0
2615,u27,i16,0.75
2616,u27,i17,0.0
2617,u27,i18,0.35
2618,u27,i19,0.0
2619,u27,i20,0.0
2620,u27,i21,0.75
2621,u27,i22,0.0
2622,u27,i23,0.0
2623,u27,i24,0.9
2624,u27,i25,0.0
2625,u27,i26,0.0
2626,u27,i27,0.0
2627,u27,i28,0.1
2628,u27,i29,0.75
2629,u27,i30,0.0
2630,u27,i31,0.5
2631,u27,i32,0.0
2632,u27,i33,0.0
2633,u27,i34,1.0
2634,u27,i35,0.1
2635,u27,i36,0.0
2636,u27,i37,0.0
2637,u27,i38,0.0
2638,u27,i39,0.0
2639,u27,i40,0.0
2640,u27,i41,0.0
2641,u27,i42,0.0
2642,u27,i43,0.0
2643,u27,i44,0.0
2644,u27,i45,0.25
2645,u27,i46,0.0
2646,u27,i47,0.1
2647,u27,i48,0.0
2648,u27,i49,0.0
2649,u27,i50,0.3
2650,u27,i51,0.5
2651,u27,i52,0.0
2652,u27,i53,0.0
2653,u27,i54,0.0
2654,u27,i55,0.0
2655,u27,i56,0.0
2656,u27,i57,0.9
2657,u27,i58,0.1
2658,u27,i59,0.0
2659,u27,i60,0.0
2660,u27,i61,0.0
2661,u27,i62,0.0
2662,u27,i63,0.0
2663,u27,i64,0.1
2664,u27,i65,0.0
2665,u27,i66,0.5
2666,u27,i67,0.75
2667,u27,i68,0.0
2668,u27,i69,0.85
2669,u27,i70,0.0
2670,u27,i71,1.0
2671,u27,i72,0.0
2672,u27,i73,0.0
2673,u27,i74,0.0
2674,u27,i75,0.9
2675,u27,i76,0.0
2676,u27,i77,0.3
2677,u27,i78,0.0
2678,u27,i79,0.5
2679,u27,i80,0.0
2680,u27,i81,0.1
2681,u27,i82,0.0
2682,u27,i83,0.0
2683,u27,i84,0.0
2684,u27,i85,0.5
2685,u27,i86,0.0
2686,u27,i87,0.85
2687,u27,i88,0.25
2688,u27,i89,0.0
2689,u27,i90,0.0
2690,u27,i91,0.1
2691,u27,i92,0.5
2692,u27,i93,0.1
2693,u27,i94,0.0
2694,u27,i95,0.0
2695,u27,i96,0.5
2696,u27,i97,0.0
2697,u27,i98,0.0
2698,u27,i99,0.35
2699,u27,i100,0.0
2700,u28,i1,0.0
2701,u28,i2,0.0
2702,u28,i3,0.0
2703,u28,i4,0.0
2704,u28,i5,0.5
2705,u28,i6,0.25
2706,u28,i7,1.0
2707,u28,i8,0.0
2708,u28,i9,0.0
2709,u28,i10,0.0
2710,u28,i11,0.35
2711,u28,i12,0.0
2712,u28,i13,0.0
2713,u28,i14,0.0
2714,u28,i15,0.0
2715,u28,i16,0.25
2716,u28,i17,0.0
2717,u28,i18,1.0
2718,u28,i19,0.1
2719,u28,i20,0.0
2720,u28,i21,0.0
2721,u28,i22,0.0
2722,u28,i23,0.0
2723,u28,i24,0.1
2724,u28,i25,0.1
2725,u28,i26,0.0
2726,u28,i27,0.0
2727,u28,i28,0.35
2728,u28,i29,0.0
2729,u28,i30,0.9
2730,u28,i31,0.25
2731,u28,i32,0.0
2732,u28,i33,0.3
2733,u28,i34,0.0
2734,u28,i35,0.0
2735,u28,i36,0.0
2736,u28,i37,0.0
2737,u28,i38,0.0
2738,u28,i39,0.0
2739,u28,i40,0.0
2740,u28,i41,0.0
2741,u28,i42,0.1
2742,u28,i43,0.0
2743,u28,i44,0.1
2744,u28,i45,0.0
2745,u28,i46,0.5
2746,u28,i47,0.9
2747,u28,i48,0.1
2748,u28,i49,0.0
2749,u28,i50,0.1
2750,u28,i51,0.0
2751,u28,i52,0.0
2752,u28,i53,0.0
2753,u28,i54,0.0
2754,u28,i55,0.0
2755,u28,i56,0.25
2756,u28,i57,0.5
2757,u28,i58,0.0
2758,u28,i59,0.1
2759,u28,i60,0.0
2760,u28,i61,0.1
2761,u28,i62,0.0
2762,u28,i63,0.0
2763,u28,i64,0.9
2764,u28,i65,0.0
2765,u28,i66,0.9
2766,u28,i67,0.0
2767,u28,i68,0.0
2768,u28,i69,0.0
2769,u28,i70,0.0
2770,u28,i71,0.85
2771,u28,i72,0.0
2772,u28,i73,0.0
2773,u28,i74,0.0
2774,u28,i75,0.0
2775,u28,i76,0.5
2776,u28,i77,0.0
2777,u28,i78,0.0
2778,u28,i79,0.0
2779,u28,i80,0.35
2780,u28,i81,0.25
2781,u28,i82,0.0
2782,u28,i83,0.0
2783,u28,i84,0.0
2784,u28,i85,0.0
2785,u28,i86,0.75
2786,u28,i87,1.0
2787,u28,i88,1.0
2788,u28,i89,0.25
2789,u28,i90,1.0
2790,u28,i91,0.0
2791,u28,i92,0.9
2792,u28,i93,0.35
2793,u28,i94,0.1
2794,u28,i95,0.0
2795,u28,i96,0.25
2796,u28,i97,0.0
2797,u28,i98,1.0
2798,u28,i99,0.0
2799,u28,i100,0.5
2800,u29,i1,0.0
2801,u29,i2,0.0
2802,u29,i3,0.1
2803,u29,i4,0.0
2804,u29,i5,0.5
2805,u29,i6,0.5
2806,u29,i7,0.0
2807,u29,i8,0.0
2808,u29,i9,0.5
2809,u29,i10,0.0
2810,u29,i11,0.1
2811,u29,i12,1.0
2812,u29,i13,0.0
2813,u29,i14,0.85
2814,u29,i15,0.1
2815,u29,i16,0.25
2816,u29,i17,0.0
2817,u29,i18,0.5
2818,u29,i19,0.0
2819,u29,i20,0.0
2820,u29,i21,0.1
2821,u29,i22,0.1
2822,u29,i23,0.85
2823,u29,i24,0.1
2824,u29,i25,0.0
2825,u29,i26,1.0
2826,u29,i27,0.25
2827,u29,i28,0.1
2828,u29,i29,0.5
2829,u29,i30,0.0
2830,u29,i31,0.25
2831,u29,i32,0.0
2832,u29,i33,0.3
2833,u29,i34,0.0
2834,u29,i35,0.75
2835,u29,i36,0.0
2836,u29,i37,0.0
2837,u29,i38,0.3
2838,u29,i39,0.3
2839,u29,i40,0.0
2840,u29,i41,0.1
2841,u29,i42,0.1
2842,u29,i43,0.5
2843,u29,i44,0.0
2844,u29,i45,1.0
2845,u29,i46,0.0
2846,u29,i47,0.25
2847,u29,i48,0.75
2848,u29,i49,0.0
2849,u29,i50,0.0
2850,u29,i51,0.85
2851,u29,i52,0.0
2852,u29,i53,0.25
2853,u29,i54,0.0
2854,u29,i55,0.0
2855,u29,i56,0.0
2856,u29,i57,0.35
2857,u29,i58,0.0
2858,u29,i59,0.0
2859,u29,i60,0.0
2860,u29,i61,0.5
2861,u29,i62,0.0
2862,u29,i63,0.9
2863,u29,i64,0.0
2864,u29,i65,0.1
2865,u29,i66,0.0
2866,u29,i67,0.3
2867,u29,i68,0.0
2868,u29,i69,0.75
2869,u29,i70,0.0
2870,u29,i71,0.0
2871,u29,i72,0.0
2872,u29,i73,0.0
2873,u29,i74,1.0
2874,u29,i75,0.0
2875,u29,i76,0.85
2876,u29,i77,0.1
2877,u29,i78,0.0
2878,u29,i79,0.9
2879,u29,i80,0.0
2880,u29,i81,0.5
2881,u29,i82,0.0
2882,u29,i83,0.0
2883,u29,i84,0.75
2884,u29,i85,0.1
2885,u29,i86,0.0
2886,u29,i87,0.0
2887,u29,i88,0.0
2888,u29,i89,0.5
2889,u29,i90,0.1
2890,u29,i91,0.0
2891,u29,i92,0.0
2892,u29,i93,0.0
2893,u29,i94,0.85
2894,u29,i95,0.0
2895,u29,i96,0.25
2896,u29,i97,0.0
2897,u29,i98,0.1
2898,u29,i99,0.35
2899,u29,i100,0.75
2900,u30,i1,0.0
2901,u30,i2,0.1
2902,u30,i3,0.0
2903,u30,i4,0.85
2904,u30,i5,0.75
2905,u30,i6,0.35
2906,u30,i7,0.0
2907,u30,i8,0.0
2908,u30,i9,0.0
2909,u30,i10,0.0
2910,u30,i11,0.1
2911,u30,i12,0.0
2912,u30,i13,0.0
2913,u30,i14,0.35
2914,u30,i15,0.0
2915,u30,i16,0.0
2916,u30,i17,0.0
2917,u30,i18,0.25
2918,u30,i19,0.0
2919,u30,i20,0.0
2920,u30,i21,0.35
2921,u30,i22,0.0
2922,u30,i23,0.0
2923,u30,i24,0.3
2924,u30,i25,0.0
2925,u30,i26,0.0
2926,u30,i27,0.0
2927,u30,i28,0.0
2928,u30,i29,0.75
2929,u30,i30,0.0
2930,u30,i31,0.0
2931,u30,i32,0.0
2932,u30,i33,0.1
2933,u30,i34,0.0
2934,u30,i35,0.0
2935,u30,i36,0.0
2936,u30,i37,0.1
2937,u30,i38,0.1
2938,u30,i39,0.0
2939,u30,i40,0.0
2940,u30,i41,0.35
2941,u30,i42,0.85
2942,u30,i43,0.0
2943,u30,i44,0.75
2944,u30,i45,0.0
2945,u30,i46,0.0
2946,u30,i47,0.75
2947,u30,i48,0.75
2948,u30,i49,0.3
2949,u30,i50,0.1
2950,u30,i51,0.9
2951,u30,i52,0.5
2952,u30,i53,0.0
2953,u30,i54,0.0
2954,u30,i55,0.5
2955,u30,i56,0.25
2956,u30,i57,0.5
2957,u30,i58,0.1
2958,u30,i59,0.1
2959,u30,i60,0.0
2960,u30,i61,0.0
2961,u30,i62,0.5
2962,u30,i63,1.0
2963,u30,i64,0.5
2964,u30,i65,0.5
2965,u30,i66,0.75
2966,u30,i67,1.0
2967,u30,i68,1.0
2968,u30,i69,0.35
2969,u30,i70,0.0
2970,u30,i71,0.1
2971,u30,i72,0.5
2972,u30,i73,0.5
2973,u30,i74,0.75
2974,u30,i75,0.0
2975,u30,i76,0.0
2976,u30,i77,0.0
2977,u30,i78,0.0
2978,u30,i79,0.5
2979,u30,i80,0.9
2980,u30,i81,0.0
2981,u30,i82,0.85
2982,u30,i83,0.85
2983,u30,i84,1.0
2984,u30,i85,0.5
2985,u30,i86,0.1
2986,u30,i87,0.0
2987,u30,i88,0.0
2988,u30,i89,0.0
2989,u30,i90,0.5
2990,u30,i91,0.1
2991,u30,i92,0.0
2992,u30,i93,0.85
2993,u30,i94,0.0
2994,u30,i95,0.0
2995,u30,i96,0.0
2996,u30,i97,0.85
2997,u30,i98,0.25
2998,u30,i99,0.0
2999,u30,i100,0.0
3000,u31,i1,0.0
3001,u31,i2,0.0
3002,u31,i3,0.1
3003,u31,i4,1.0
3004,u31,i5,0.0
3005,u31,i6,1.0
3006,u31,i7,0.0
3007,u31,i8,0.0
3008,u31,i9,0.75
3009,u31,i10,0.35
3010,u31,i11,0.35
3011,u31,i12,0.5
3012,u31,i13,0.5
3013,u31,i14,0.9
3014,u31,i15,0.1
3015,u31,i16,0.0
3016,u31,i17,0.9
3017,u31,i18,0.0
3018,u31,i19,0.0
3019,u31,i20,0.1
3020,u31,i21,1.0
3021,u31,i22,0.5
3022,u31,i23,0.0
3023,u31,i24,0.25
3024,u31,i25,0.0
3025,u31,i26,0.0
3026,u31,i27,0.0
3027,u31,i28,0.0
3028,u31,i29,0.0
3029,u31,i30,0.0
3030,u31,i31,0.0
3031,u31,i32,0.0
3032,u31,i33,0.0
3033,u31,i34,0.0
3034,u31,i35,0.0
3035,u31,i36,0.0
3036,u31,i37,0.0
3037,u31,i38,0.75
3038,u31,i39,0.0
3039,u31,i40,0.0
3040,u31,i41,0.3
3041,u31,i42,0.0
3042,u31,i43,0.35
3043,u31,i44,0.0
3044,u31,i45,0.0
3045,u31,i46,0.0
3046,u31,i47,0.85
3047,u31,i48,0.0
3048,u31,i49,0.85
3049,u31,i50,0.25
3050,u31,i51,0.0
3051,u31,i52,0.0
3052,u31,i53,0.0
3053,u31,i54,0.75
3054,u31,i55,0.9
3055,u31,i56,0.0
3056,u31,i57,0.0
3057,u31,i58,0.75
3058,u31,i59,0.0
3059,u31,i60,0.0
3060,u31,i61,0.75
3061,u31,i62,1.0
3062,u31,i63,0.35
3063,u31,i64,0.3
3064,u31,i65,0.0
3065,u31,i66,0.0
3066,u31,i67,0.3
3067,u31,i68,0.0
3068,u31,i69,0.1
3069,u31,i70,0.85
3070,u31,i71,0.75
3071,u31,i72,0.0
3072,u31,i73,0.0
3073,u31,i74,0.0
3074,u31,i75,0.0
3075,u31,i76,0.0
3076,u31,i77,0.0
3077,u31,i78,0.0
3078,u31,i79,0.0
3079,u31,i80,0.0
3080,u31,i81,0.75
3081,u31,i82,0.3
3082,u31,i83,0.0
3083,u31,i84,0.5
3084,u31,i85,0.3
3085,u31,i86,0.3
3086,u31,i87,0.0
3087,u31,i88,0.3
3088,u31,i89,0.1
3089,u31,i90,0.0
3090,u31,i91,0.35
3091,u31,i92,0.0
3092,u31,i93,0.85
3093,u31,i94,0.0
3094,u31,i95,0.5
3095,u31,i96,0.35
3096,u31,i97,0.3
3097,u31,i98,0.0
3098,u31,i99,0.0
3099,u31,i100,0.85
3100,u32,i1,0.0
3101,u32,i2,0.75
3102,u32,i3,0.0
3103,u32,i4,0.5
3104,u32,i5,0.5
3105,u32,i6,0.5
3106,u32,i7,0.1
3107,u32,i8,0.5
3108,u32,i9,0.0
3109,u32,i10,1.0
3110,u32,i11,0.0
3111,u32,i12,0.0
3112,u32,i13,0.0
3113,u32,i14,0.75
3114,u32,i15,0.0
3115,u32,i16,0.0
3116,u32,i17,0.9
3117,u32,i18,0.0
3118,u32,i19,1.0
3119,u32,i20,0.35
3120,u32,i21,0.75
3121,u32,i22,0.9
3122,u32,i23,0.0
3123,u32,i24,0.5
3124,u32,i25,0.25
3125,u32,i26,0.0
3126,u32,i27,0.0
3127,u32,i28,0.5
3128,u32,i29,0.0
3129,u32,i30,0.75
3130,u32,i31,0.0
3131,u32,i32,0.25
3132,u32,i33,0.0
3133,u32,i34,0.75
3134,u32,i35,0.0
3135,u32,i36,0.25
3136,u32,i37,0.75
3137,u32,i38,0.0
3138,u32,i39,0.1
3139,u32,i40,0.0
3140,u32,i41,0.0
3141,u32,i42,0.0
3142,u32,i43,0.1
3143,u32,i44,0.0
3144,u32,i45,0.0
3145,u32,i46,0.5
3146,u32,i47,0.0
3147,u32,i48,0.0
3148,u32,i49,0.35
3149,u32,i50,0.0
3150,u32,i51,0.0
3151,u32,i52,0.25
3152,u32,i53,1.0
3153,u32,i54,0.0
3154,u32,i55,0.0
3155,u32,i56,1.0
3156,u32,i57,0.3
3157,u32,i58,0.1
3158,u32,i59,0.1
3159,u32,i60,0.75
3160,u32,i61,0.0
3161,u32,i62,0.0
3162,u32,i63,0.1
3163,u32,i64,0.5
3164,u32,i65,0.0
3165,u32,i66,0.0
3166,u32,i67,0.85
3167,u32,i68,0.0
3168,u32,i69,0.1
3169,u32,i70,1.0
3170,u32,i71,0.1
3171,u32,i72,0.75
3172,u32,i73,0.0
3173,u32,i74,1.0
3174,u32,i75,0.0
3175,u32,i76,0.1
3176,u32,i77,0.5
3177,u32,i78,0.0
3178,u32,i79,0.0
3179,u32,i80,0.0
3180,u32,i81,0.0
3181,u32,i82,0.1
3182,u32,i83,0.0
3183,u32,i84,0.25
3184,u32,i85,0.0
3185,u32,i86,0.0
3186,u32,i87,0.0
3187,u32,i88,0.35
3188,u32,i89,0.5
3189,u32,i90,0.0
3190,u32,i91,0.0
3191,u32,i92,0.5
3192,u32,i93,0.0
3193,u32,i94,0.0
3194,u32,i95,0.0
3195,u32,i96,0.9
3196,u32,i97,0.35
3197,u32,i98,0.0
3198,u32,i99,0.0
3199,u32,i100,1.0
3200,u33,i1,0.0
3201,u33,i2,0.0
3202,u33,i3,0.0
3203,u33,i4,0.0
3204,u33,i5,0.0
3205,u33,i6,0.0
3206,u33,i7,0.0
3207,u33,i8,0.0
3208,u33,i9,0.0
3209,u33,i10,0.0
3210,u33,i11,0.75
3211,u33,i12,0.0
3212,u33,i13,0.0
3213,u33,i14,0.0
3214,u33,i15,1.0
3215,u33,i16,0.0
3216,u33,i17,0.25
3217,u33,i18,0.0
3218,u33,i19,0.1
3219,u33,i20,0.0
3220,u33,i21,0.3
3221,u33,i22,0.0
3222,u33,i23,0.0
3223,u33,i24,0.85
3224,u33,i25,0.1
3225,u33,i26,0.0
3226,u33,i27,0.0
3227,u33,i28,0.0
3228,u33,i29,0.1
3229,u33,i30,0.1
3230,u33,i31,0.35
3231,u33,i32,0.1
3232,u33,i33,0.0
3233,u33,i34,0.0
3234,u33,i35,0.1
3235,u33,i36,0.1
3236,u33,i37,0.1
3237,u33,i38,0.0
3238,u33,i39,0.1
3239,u33,i40,0.0
3240,u33,i41,0.0
3241,u33,i42,1.0
3242,u33,i43,0.0
3243,u33,i44,0.0
3244,u33,i45,0.0
3245,u33,i46,0.0
3246,u33,i47,0.0
3247,u33,i48,0.0
3248,u33,i49,0.0
3249,u33,i50,0.0
3250,u33,i51,0.75
3251,u33,i52,0.0
3252,u33,i53,0.3
3253,u33,i54,0.3
3254,u33,i55,0.0
3255,u33,i56,0.0
3256,u33,i57,0.0
3257,u33,i58,0.0
3258,u33,i59,0.1
3259,u33,i60,0.1
3260,u33,i61,0.1
3261,u33,i62,0.0
3262,u33,i63,0.25
3263,u33,i64,0.0
3264,u33,i65,0.0
3265,u33,i66,0.0
3266,u33,i67,0.0
3267,u33,i68,0.0
3268,u33,i69,0.0
3269,u33,i70,0.1
3270,u33,i71,0.5
3271,u33,i72,0.0
3272,u33,i73,0.0
3273,u33,i74,0.0
3274,u33,i75,0.0
3275,u33,i76,0.0
3276,u33,i77,0.0
3277,u33,i78,0.1
3278,u33,i79,0.1
3279,u33,i80,0.5
3280,u33,i81,0.0
3281,u33,i82,0.0
3282,u33,i83,0.0
3283,u33,i84,0.25
3284,u33,i85,0.35
3285,u33,i86,0.0
3286,u33,i87,0.0
3287,u33,i88,0.0
3288,u33,i89,0.0
3289,u33,i90,0.0
3290,u33,i91,0.1
3291,u33,i92,0.9
3292,u33,i93,0.1
3293,u33,i94,0.75
3294,u33,i95,0.1
3295,u33,i96,0.0
3296,u33,i97,0.0
3297,u33,i98,0.9
3298,u33,i99,0.0
3299,u33,i100,0.5
3300,u34,i1,1.0
3301,u34,i2,0.0
3302,u34,i3,0.35
3303,u34,i4,0.0
